Date,Price
2021-06-03,0.8205
2021-06-02,0.8206
2021-06-01,0.818
2021-05-31,0.8196
2021-05-28,0.8236
2021-05-27,0.8198
2021-05-26,0.8177
2021-05-25,0.8154
2021-05-24,0.8189
2021-05-21,0.8205
2021-05-20,0.8195
2021-05-19,0.8189
2021-05-18,0.8182
2021-05-17,0.8235
2021-05-14,0.8249
2021-05-13,0.8277
2021-05-12,0.8252
2021-05-11,0.8217
2021-05-10,0.8218
2021-05-07,0.8293
2021-05-06,0.8292
2021-05-05,0.833
2021-05-04,0.8319
2021-05-03,0.8303
2021-04-30,0.8277
2021-04-29,0.8245
2021-04-28,0.8285
2021-04-27,0.8273
2021-04-26,0.8275
2021-04-23,0.8288
2021-04-22,0.8302
2021-04-21,0.8328
2021-04-20,0.8298
2021-04-19,0.8309
2021-04-16,0.8343
2021-04-15,0.8354
2021-04-14,0.8358
2021-04-13,0.8406
2021-04-12,0.8401
2021-04-09,0.8412
2021-04-08,0.8422
2021-04-07,0.8415
2021-04-06,0.8466
2021-04-01,0.8514
2021-03-31,0.8529
2021-03-30,0.8517
2021-03-29,0.8486
2021-03-26,0.8488
2021-03-25,0.8473
2021-03-24,0.8457
2021-03-23,0.8415
2021-03-22,0.8385
2021-03-19,0.841
2021-03-18,0.8395
2021-03-17,0.8398
2021-03-16,0.8385
2021-03-15,0.8389
2021-03-12,0.838
2021-03-11,0.8355
2021-03-10,0.8409
2021-03-09,0.8408
2021-03-08,0.8427
2021-03-05,0.8377
2021-03-04,0.831
2021-03-03,0.83
2021-03-02,0.8314
2021-03-01,0.8297
2021-02-26,0.825
2021-02-25,0.818
2021-02-24,0.8233
2021-02-23,0.8235
2021-02-22,0.8242
2021-02-19,0.8238
2021-02-18,0.8275
2021-02-17,0.8292
2021-02-16,0.8235
2021-02-15,0.8245
2021-02-12,0.8259
2021-02-11,0.8232
2021-02-10,0.8246
2021-02-09,0.8262
2021-02-08,0.8316
2021-02-05,0.8345
2021-02-04,0.8336
2021-02-03,0.8322
2021-02-02,0.8303
2021-02-01,0.8275
2021-01-29,0.824
2021-01-28,0.8271
2021-01-27,0.8255
2021-01-26,0.8235
2021-01-25,0.8229
2021-01-22,0.8225
2021-01-21,0.8225
2021-01-20,0.8264
2021-01-19,0.8243
2021-01-18,0.8289
2021-01-15,0.8249
2021-01-14,0.8248
2021-01-13,0.822
2021-01-12,0.8223
2021-01-11,0.8222
2021-01-08,0.8163
2021-01-07,0.8146
2021-01-06,0.8105
2021-01-05,0.8149
2021-01-04,0.8133
2020-12-31,0.8149
2020-12-30,0.8143
2020-12-29,0.8157
2020-12-28,0.8184
2020-12-24,0.8201
2020-12-23,0.822
2020-12-22,0.8171
2020-12-21,0.8215
2020-12-18,0.8157
2020-12-17,0.8166
2020-12-16,0.8204
2020-12-15,0.8237
2020-12-14,0.8222
2020-12-11,0.8246
2020-12-10,0.8254
2020-12-09,0.8258
2020-12-08,0.8255
2020-12-07,0.8245
2020-12-04,0.8224
2020-12-03,0.823
2020-12-02,0.8288
2020-12-01,0.8356
2020-11-30,0.8347
2020-11-27,0.8388
2020-11-26,0.8403
2020-11-25,0.841
2020-11-24,0.8428
2020-11-23,0.8403
2020-11-20,0.843
2020-11-19,0.8452
2020-11-18,0.8426
2020-11-17,0.8416
2020-11-16,0.8453
2020-11-13,0.8464
2020-11-12,0.8481
2020-11-11,0.8499
2020-11-10,0.8469
2020-11-09,0.8415
2020-11-06,0.8425
2020-11-05,0.8435
2020-11-04,0.8532
2020-11-03,0.8546
2020-11-02,0.8582
2020-10-30,0.8548
2020-10-29,0.8544
2020-10-28,0.8527
2020-10-27,0.8452
2020-10-26,0.8461
2020-10-23,0.8435
2020-10-22,0.846
2020-10-21,0.8437
2020-10-20,0.8467
2020-10-19,0.8485
2020-10-16,0.8517
2020-10-15,0.8548
2020-10-14,0.8511
2020-10-13,0.8484
2020-10-12,0.8475
2020-10-09,0.8478
2020-10-08,0.85
2020-10-07,0.8496
2020-10-06,0.8478
2020-10-05,0.8498
2020-10-02,0.8525
2020-10-01,0.8509
2020-09-30,0.8541
2020-09-29,0.8546
2020-09-28,0.8569
2020-09-25,0.8595
2020-09-24,0.8587
2020-09-23,0.8553
2020-09-22,0.8518
2020-09-21,0.8484
2020-09-18,0.8451
2020-09-17,0.8477
2020-09-16,0.8425
2020-09-15,0.8409
2020-09-14,0.842
2020-09-11,0.8436
2020-09-10,0.844
2020-09-09,0.8494
2020-09-08,0.8485
2020-09-07,0.8457
2020-09-04,0.8445
2020-09-03,0.8465
2020-09-02,0.8431
2020-09-01,0.8342
2020-08-31,0.8375
2020-08-28,0.8393
2020-08-27,0.847
2020-08-26,0.8482
2020-08-25,0.8465
2020-08-24,0.8441
2020-08-21,0.8497
2020-08-20,0.8439
2020-08-19,0.838
2020-08-18,0.8399
2020-08-17,0.8437
2020-08-14,0.8465
2020-08-13,0.8451
2020-08-12,0.8495
2020-08-11,0.8487
2020-08-10,0.8501
2020-08-07,0.8462
2020-08-06,0.8444
2020-08-05,0.8436
2020-08-04,0.85
2020-08-03,0.8528
2020-07-31,0.844
2020-07-30,0.8516
2020-07-29,0.8529
2020-07-28,0.8535
2020-07-27,0.8503
2020-07-24,0.8615
2020-07-23,0.8644
2020-07-22,0.8637
2020-07-21,0.8739
2020-07-20,0.8735
2020-07-17,0.875
2020-07-16,0.8761
2020-07-15,0.8738
2020-07-14,0.8791
2020-07-13,0.8827
2020-07-10,0.8868
2020-07-09,0.8817
2020-07-08,0.8861
2020-07-07,0.8857
2020-07-06,0.883
2020-07-03,0.8909
2020-07-02,0.8861
2020-07-01,0.8929
2020-06-30,0.893
2020-06-29,0.8862
2020-06-26,0.8918
2020-06-25,0.8929
2020-06-24,0.8865
2020-06-23,0.8835
2020-06-22,0.8918
2020-06-19,0.8921
2020-06-18,0.8911
2020-06-17,0.8903
2020-06-16,0.8843
2020-06-15,0.8887
2020-06-12,0.8846
2020-06-11,0.8812
2020-06-10,0.8791
2020-06-09,0.8854
2020-06-08,0.8861
2020-06-05,0.8826
2020-06-04,0.8889
2020-06-03,0.8933
2020-06-02,0.8949
2020-06-01,0.8996
2020-05-29,0.898
2020-05-28,0.9078
2020-05-27,0.9098
2020-05-26,0.9112
2020-05-25,0.9166
2020-05-22,0.9171
2020-05-21,0.9091
2020-05-20,0.9126
2020-05-19,0.9132
2020-05-18,0.9232
2020-05-15,0.9261
2020-05-14,0.9266
2020-05-13,0.9195
2020-05-12,0.921
2020-05-11,0.9239
2020-05-08,0.9223
2020-05-07,0.9274
2020-05-06,0.9253
2020-05-05,0.9223
2020-05-04,0.9139
2020-04-30,0.9195
2020-04-29,0.9223
2020-04-28,0.9194
2020-04-27,0.9215
2020-04-24,0.9259
2020-04-23,0.9283
2020-04-22,0.9202
2020-04-21,0.9228
2020-04-20,0.9208
2020-04-17,0.9208
2020-04-16,0.9184
2020-04-15,0.9172
2020-04-14,0.9122
2020-04-09,0.9202
2020-04-08,0.9199
2020-04-07,0.9187
2020-04-06,0.9267
2020-04-03,0.9272
2020-04-02,0.9169
2020-04-01,0.9144
2020-03-31,0.9127
2020-03-30,0.9063
2020-03-27,0.911
2020-03-26,0.9107
2020-03-25,0.9236
2020-03-24,0.9223
2020-03-23,0.9274
2020-03-20,0.934
2020-03-19,0.9258
2020-03-18,0.9146
2020-03-17,0.9106
2020-03-16,0.8963
2020-03-13,0.9006
2020-03-12,0.8897
2020-03-11,0.8821
2020-03-10,0.878
2020-03-09,0.8729
2020-03-06,0.8821
2020-03-05,0.8939
2020-03-04,0.8989
2020-03-03,0.8995
2020-03-02,0.8991
2020-02-28,0.911
2020-02-27,0.9121
2020-02-26,0.9195
2020-02-25,0.9225
2020-02-24,0.9244
2020-02-21,0.9258
2020-02-20,0.9268
2020-02-19,0.9259
2020-02-18,0.9246
2020-02-17,0.9229
2020-02-14,0.9223
2020-02-13,0.9202
2020-02-12,0.9163
2020-02-11,0.9173
2020-02-10,0.9132
2020-02-07,0.9117
2020-02-06,0.9088
2020-02-05,0.9072
2020-02-04,0.9051
2020-02-03,0.9037
2020-01-31,0.9048
2020-01-30,0.9067
2020-01-29,0.909
2020-01-28,0.9087
2020-01-27,0.907
2020-01-24,0.9062
2020-01-23,0.9016
2020-01-22,0.9019
2020-01-21,0.8997
2020-01-20,0.9021
2020-01-17,0.9003
2020-01-16,0.8953
2020-01-15,0.8975
2020-01-14,0.8997
2020-01-13,0.8988
2020-01-10,0.9016
2020-01-09,0.9001
2020-01-08,0.8997
2020-01-07,0.8951
2020-01-06,0.8933
2020-01-03,0.8971
2020-01-02,0.8934
2019-12-31,0.8902
2019-12-30,0.8937
2019-12-27,0.8966
2019-12-24,0.9025
2019-12-23,0.9029
2019-12-20,0.9011
2019-12-19,0.8995
2019-12-18,0.8997
2019-12-17,0.8959
2019-12-16,0.8972
2019-12-13,0.8949
2019-12-12,0.8979
2019-12-11,0.9029
2019-12-10,0.9028
2019-12-09,0.9029
2019-12-06,0.9014
2019-12-05,0.9014
2019-12-04,0.9024
2019-12-03,0.9033
2019-12-02,0.9072
2019-11-29,0.9106
2019-11-28,0.9087
2019-11-27,0.9083
2019-11-26,0.9074
2019-11-25,0.9084
2019-11-22,0.9043
2019-11-21,0.9016
2019-11-20,0.9042
2019-11-19,0.9028
2019-11-18,0.9041
2019-11-15,0.9063
2019-11-14,0.9093
2019-11-13,0.9086
2019-11-12,0.9079
2019-11-11,0.9057
2019-11-08,0.9063
2019-11-07,0.9028
2019-11-06,0.9017
2019-11-05,0.9002
2019-11-04,0.8962
2019-11-01,0.8977
2019-10-31,0.8965
2019-10-30,0.9004
2019-10-29,0.9013
2019-10-28,0.902
2019-10-25,0.9003
2019-10-24,0.8986
2019-10-23,0.899
2019-10-22,0.8985
2019-10-21,0.895
2019-10-18,0.8973
2019-10-17,0.8998
2019-10-16,0.907
2019-10-15,0.9085
2019-10-14,0.9065
2019-10-11,0.9056
2019-10-10,0.9066
2019-10-09,0.9107
2019-10-08,0.9102
2019-10-07,0.9097
2019-10-04,0.9108
2019-10-03,0.9132
2019-10-02,0.9153
2019-10-01,0.9176
2019-09-30,0.9184
2019-09-27,0.9145
2019-09-26,0.9142
2019-09-25,0.9106
2019-09-24,0.9088
2019-09-23,0.9103
2019-09-20,0.9066
2019-09-19,0.9036
2019-09-18,0.9047
2019-09-17,0.9069
2019-09-16,0.9065
2019-09-13,0.9012
2019-09-12,0.9122
2019-09-11,0.9088
2019-09-10,0.9058
2019-09-09,0.9064
2019-09-06,0.9069
2019-09-05,0.9043
2019-09-04,0.9076
2019-09-03,0.9143
2019-09-02,0.9117
2019-08-30,0.9061
2019-08-29,0.9032
2019-08-28,0.9023
2019-08-27,0.9006
2019-08-26,0.8996
2019-08-23,0.9038
2019-08-22,0.9023
2019-08-21,0.9006
2019-08-20,0.9029
2019-08-19,0.9007
2019-08-16,0.9029
2019-08-15,0.8969
2019-08-14,0.8938
2019-08-13,0.8911
2019-08-12,0.8933
2019-08-09,0.893
2019-08-08,0.8934
2019-08-07,0.8927
2019-08-06,0.8939
2019-08-05,0.8943
2019-08-02,0.9004
2019-08-01,0.906
2019-07-31,0.8968
2019-07-30,0.8965
2019-07-29,0.8994
2019-07-26,0.8978
2019-07-25,0.8997
2019-07-24,0.8977
2019-07-23,0.895
2019-07-22,0.8917
2019-07-19,0.8908
2019-07-18,0.8916
2019-07-17,0.8917
2019-07-16,0.891
2019-07-15,0.8874
2019-07-12,0.8887
2019-07-11,0.8861
2019-07-10,0.8913
2019-07-09,0.8925
2019-07-08,0.8917
2019-07-05,0.8881
2019-07-04,0.8859
2019-07-03,0.8855
2019-07-02,0.8849
2019-07-01,0.8811
2019-06-28,0.8787
2019-06-27,0.8795
2019-06-26,0.8801
2019-06-25,0.8781
2019-06-24,0.8777
2019-06-21,0.8837
2019-06-20,0.8844
2019-06-19,0.8923
2019-06-18,0.8939
2019-06-17,0.8902
2019-06-14,0.8877
2019-06-13,0.8858
2019-06-12,0.8832
2019-06-11,0.8834
2019-06-10,0.8849
2019-06-07,0.8871
2019-06-06,0.8876
2019-06-05,0.8883
2019-06-04,0.8894
2019-06-03,0.8941
2019-05-31,0.8968
2019-05-30,0.8981
2019-05-29,0.8964
2019-05-28,0.8935
2019-05-27,0.893
2019-05-24,0.8939
2019-05-23,0.8977
2019-05-22,0.8952
2019-05-21,0.896
2019-05-20,0.8955
2019-05-17,0.8951
2019-05-16,0.8926
2019-05-15,0.8942
2019-05-14,0.8908
2019-05-13,0.8893
2019-05-10,0.8905
2019-05-09,0.8934
2019-05-08,0.8927
2019-05-07,0.8941
2019-05-06,0.8929
2019-05-03,0.8965
2019-05-02,0.8919
2019-04-30,0.8914
2019-04-29,0.8969
2019-04-26,0.8982
2019-04-25,0.899
2019-04-24,0.8921
2019-04-23,0.8893
2019-04-18,0.8889
2019-04-17,0.8849
2019-04-16,0.8846
2019-04-15,0.8839
2019-04-12,0.8833
2019-04-11,0.8878
2019-04-10,0.8866
2019-04-09,0.8868
2019-04-08,0.8892
2019-04-05,0.8902
2019-04-04,0.8913
2019-04-03,0.8894
2019-04-02,0.8929
2019-04-01,0.89
2019-03-29,0.8901
2019-03-28,0.8914
2019-03-27,0.888
2019-03-26,0.8857
2019-03-25,0.883
2019-03-22,0.8848
2019-03-21,0.8782
2019-03-20,0.8807
2019-03-19,0.8804
2019-03-18,0.8811
2019-03-15,0.8843
2019-03-14,0.8853
2019-03-13,0.8847
2019-03-12,0.8869
2019-03-11,0.8894
2019-03-08,0.8911
2019-03-07,0.8872
2019-03-06,0.8846
2019-03-05,0.8827
2019-03-04,0.8821
2019-03-01,0.8785
2019-02-28,0.876
2019-02-27,0.8783
2019-02-26,0.8802
2019-02-25,0.8807
2019-02-22,0.883
2019-02-21,0.8807
2019-02-20,0.8817
2019-02-19,0.8854
2019-02-18,0.8828
2019-02-15,0.8881
2019-02-14,0.8875
2019-02-13,0.8846
2019-02-12,0.8853
2019-02-11,0.8843
2019-02-08,0.8814
2019-02-07,0.8814
2019-02-06,0.8777
2019-02-05,0.8754
2019-02-04,0.8737
2019-02-01,0.8718
2019-01-31,0.8705
2019-01-30,0.875
2019-01-29,0.8755
2019-01-28,0.8758
2019-01-25,0.8814
2019-01-24,0.8818
2019-01-23,0.8797
2019-01-22,0.8807
2019-01-21,0.8801
2019-01-18,0.877
2019-01-17,0.8775
2019-01-16,0.878
2019-01-15,0.8754
2019-01-14,0.8721
2019-01-11,0.8671
2019-01-10,0.8669
2019-01-09,0.873
2019-01-08,0.8741
2019-01-07,0.8737
2019-01-04,0.877
2019-01-03,0.8812
2019-01-02,0.8774
2018-12-31,0.8734
2018-12-28,0.8731
2018-12-27,0.879
2018-12-24,0.8766
2018-12-21,0.8761
2018-12-20,0.8733
2018-12-19,0.8768
2018-12-18,0.879
2018-12-17,0.8818
2018-12-14,0.8861
2018-12-13,0.8794
2018-12-12,0.8814
2018-12-11,0.8788
2018-12-10,0.8753
2018-12-07,0.8794
2018-12-06,0.881
2018-12-05,0.8807
2018-12-04,0.8765
2018-12-03,0.8825
2018-11-30,0.8804
2018-11-29,0.8782
2018-11-28,0.8862
2018-11-27,0.8828
2018-11-26,0.88
2018-11-23,0.8809
2018-11-22,0.877
2018-11-21,0.8765
2018-11-20,0.8756
2018-11-19,0.8751
2018-11-16,0.8814
2018-11-15,0.8846
2018-11-14,0.8853
2018-11-13,0.888
2018-11-12,0.8877
2018-11-09,0.8814
2018-11-08,0.8754
2018-11-07,0.8705
2018-11-06,0.875
2018-11-05,0.8795
2018-11-02,0.8759
2018-11-01,0.8777
2018-10-31,0.8835
2018-10-30,0.8794
2018-10-29,0.8787
2018-10-26,0.8814
2018-10-25,0.876
2018-10-24,0.878
2018-10-23,0.8712
2018-10-22,0.87
2018-10-19,0.8718
2018-10-18,0.8692
2018-10-17,0.8673
2018-10-16,0.863
2018-10-15,0.8635
2018-10-12,0.864
2018-10-11,0.8639
2018-10-10,0.8696
2018-10-09,0.8745
2018-10-08,0.8712
2018-10-05,0.8691
2018-10-04,0.8694
2018-10-03,0.866
2018-10-02,0.8663
2018-10-01,0.8616
2018-09-28,0.8639
2018-09-27,0.8542
2018-09-26,0.852
2018-09-25,0.8491
2018-09-24,0.8494
2018-09-21,0.8504
2018-09-20,0.8497
2018-09-19,0.8571
2018-09-18,0.8549
2018-09-17,0.8568
2018-09-14,0.8555
2018-09-13,0.8606
2018-09-12,0.8632
2018-09-11,0.864
2018-09-10,0.8642
2018-09-07,0.861
2018-09-06,0.8595
2018-09-05,0.8634
2018-09-04,0.8649
2018-09-03,0.8614
2018-08-31,0.8583
2018-08-30,0.8553
2018-08-29,0.8576
2018-08-28,0.854
2018-08-27,0.8596
2018-08-24,0.863
2018-08-23,0.8636
2018-08-22,0.8609
2018-08-21,0.8694
2018-08-20,0.8757
2018-08-17,0.8779
2018-08-16,0.8795
2018-08-15,0.8833
2018-08-14,0.8767
2018-08-13,0.877
2018-08-10,0.8729
2018-08-09,0.8626
2018-08-08,0.8629
2018-08-07,0.8619
2018-08-06,0.8663
2018-08-03,0.863
2018-08-02,0.8608
2018-08-01,0.855
2018-07-31,0.8521
2018-07-30,0.8559
2018-07-27,0.8602
2018-07-26,0.8535
2018-07-25,0.8554
2018-07-24,0.8543
2018-07-23,0.8535
2018-07-20,0.8569
2018-07-19,0.863
2018-07-18,0.8613
2018-07-17,0.8542
2018-07-16,0.8532
2018-07-13,0.8589
2018-07-12,0.8578
2018-07-11,0.8522
2018-07-10,0.8538
2018-07-09,0.8482
2018-07-06,0.853
2018-07-05,0.854
2018-07-04,0.859
2018-07-03,0.8573
2018-07-02,0.8592
2018-06-29,0.8578
2018-06-28,0.8633
2018-06-27,0.8609
2018-06-26,0.8568
2018-06-25,0.8547
2018-06-22,0.8585
2018-06-21,0.8667
2018-06-20,0.8637
2018-06-19,0.867
2018-06-18,0.8611
2018-06-15,0.8624
2018-06-14,0.8525
2018-06-13,0.8501
2018-06-12,0.8483
2018-06-11,0.8482
2018-06-08,0.8508
2018-06-07,0.8449
2018-06-06,0.85
2018-06-05,0.8565
2018-06-04,0.852
2018-06-01,0.857
2018-05-31,0.8548
2018-05-30,0.8597
2018-05-29,0.8652
2018-05-28,0.8588
2018-05-25,0.8565
2018-05-24,0.8527
2018-05-23,0.8541
2018-05-22,0.8479
2018-05-21,0.8504
2018-05-18,0.8488
2018-05-17,0.8471
2018-05-16,0.8486
2018-05-15,0.8415
2018-05-14,0.8342
2018-05-11,0.8379
2018-05-10,0.8419
2018-05-09,0.8418
2018-05-08,0.8425
2018-05-07,0.8402
2018-05-04,0.8355
2018-05-03,0.8339
2018-05-02,0.8328
2018-04-30,0.8279
2018-04-27,0.8285
2018-04-26,0.8218
2018-04-25,0.8207
2018-04-24,0.8188
2018-04-23,0.8171
2018-04-20,0.8124
2018-04-19,0.8076
2018-04-18,0.8072
2018-04-17,0.8093
2018-04-16,0.8084
2018-04-13,0.8119
2018-04-12,0.8115
2018-04-11,0.8075
2018-04-10,0.809
2018-04-09,0.8127
2018-04-06,0.8174
2018-04-05,0.8157
2018-04-04,0.8146
2018-04-03,0.8125
2018-03-29,0.8116
2018-03-28,0.8066
2018-03-27,0.808
2018-03-26,0.8057
2018-03-23,0.81
2018-03-22,0.812
2018-03-21,0.8139
2018-03-20,0.8146
2018-03-19,0.8124
2018-03-16,0.8129
2018-03-15,0.8103
2018-03-14,0.8085
2018-03-13,0.8079
2018-03-12,0.8129
2018-03-09,0.8136
2018-03-08,0.8051
2018-03-07,0.8053
2018-03-06,0.8057
2018-03-05,0.8125
2018-03-02,0.8122
2018-03-01,0.8216
2018-02-28,0.8187
2018-02-27,0.8129
2018-02-26,0.8117
2018-02-23,0.8131
2018-02-22,0.8146
2018-02-21,0.8122
2018-02-20,0.8104
2018-02-19,0.8058
2018-02-16,0.8023
2018-02-15,0.8004
2018-02-14,0.8098
2018-02-13,0.8108
2018-02-12,0.8155
2018-02-09,0.8148
2018-02-08,0.8162
2018-02-07,0.8105
2018-02-06,0.8111
2018-02-05,0.8039
2018-02-02,0.8005
2018-02-01,0.8026
2018-01-31,0.8028
2018-01-30,0.8051
2018-01-29,0.8078
2018-01-26,0.8041
2018-01-25,0.806
2018-01-24,0.8096
2018-01-23,0.8164
2018-01-22,0.8171
2018-01-19,0.816
2018-01-18,0.8173
2018-01-17,0.8195
2018-01-16,0.8177
2018-01-15,0.8145
2018-01-12,0.8239
2018-01-11,0.8322
2018-01-10,0.8339
2018-01-09,0.8381
2018-01-08,0.8352
2018-01-05,0.8302
2018-01-04,0.8288
2018-01-03,0.8317
2018-01-02,0.8288
2017-12-29,0.8338
2017-12-28,0.8379
2017-12-27,0.8407
2017-12-22,0.8437
2017-12-21,0.8432
2017-12-20,0.8442
2017-12-19,0.8458
2017-12-18,0.8478
2017-12-15,0.847
2017-12-14,0.8442
2017-12-13,0.8521
2017-12-12,0.8499
2017-12-11,0.8477
2017-12-08,0.8516
2017-12-07,0.8485
2017-12-06,0.8462
2017-12-05,0.8441
2017-12-04,0.8428
2017-12-01,0.8414
2017-11-30,0.844
2017-11-29,0.8455
2017-11-28,0.8412
2017-11-27,0.8367
2017-11-24,0.842
2017-11-23,0.844
2017-11-22,0.8511
2017-11-21,0.8534
2017-11-20,0.8488
2017-11-17,0.8478
2017-11-16,0.8495
2017-11-15,0.8446
2017-11-14,0.8514
2017-11-13,0.8579
2017-11-10,0.8581
2017-11-09,0.8598
2017-11-08,0.8628
2017-11-07,0.8649
2017-11-06,0.8628
2017-11-03,0.8579
2017-11-02,0.8587
2017-11-01,0.8612
2017-10-31,0.8593
2017-10-30,0.8612
2017-10-27,0.8617
2017-10-26,0.8508
2017-10-25,0.8485
2017-10-24,0.8503
2017-10-23,0.8518
2017-10-20,0.8462
2017-10-19,0.845
2017-10-18,0.8511
2017-10-17,0.8504
2017-10-16,0.8472
2017-10-13,0.8467
2017-10-12,0.8435
2017-10-11,0.8453
2017-10-10,0.8477
2017-10-09,0.8514
2017-10-06,0.8542
2017-10-05,0.8516
2017-10-04,0.8484
2017-10-03,0.8508
2017-10-02,0.8515
2017-09-29,0.847
2017-09-28,0.849
2017-09-27,0.8517
2017-09-26,0.8484
2017-09-25,0.8427
2017-09-22,0.8361
2017-09-21,0.84
2017-09-20,0.8328
2017-09-19,0.8353
2017-09-18,0.837
2017-09-15,0.8359
2017-09-14,0.8414
2017-09-13,0.8348
2017-09-12,0.838
2017-09-11,0.8335
2017-09-08,0.8292
2017-09-07,0.8354
2017-09-06,0.8382
2017-09-05,0.841
2017-09-04,0.84
2017-09-01,0.8389
2017-08-31,0.8457
2017-08-30,0.8392
2017-08-29,0.83
2017-08-28,0.8386
2017-08-25,0.8469
2017-08-24,0.847
2017-08-23,0.8475
2017-08-22,0.8495
2017-08-21,0.8503
2017-08-18,0.8518
2017-08-17,0.8549
2017-08-16,0.854
2017-08-15,0.8515
2017-08-14,0.8477
2017-08-11,0.85
2017-08-10,0.8524
2017-08-09,0.8524
2017-08-08,0.8465
2017-08-07,0.8477
2017-08-04,0.8426
2017-08-03,0.8432
2017-08-02,0.8454
2017-08-01,0.8466
2017-07-31,0.8527
2017-07-28,0.8526
2017-07-27,0.8551
2017-07-26,0.8588
2017-07-25,0.8551
2017-07-24,0.8585
2017-07-21,0.859
2017-07-20,0.8707
2017-07-19,0.8671
2017-07-18,0.8654
2017-07-17,0.8724
2017-07-14,0.876
2017-07-13,0.8759
2017-07-12,0.8734
2017-07-11,0.8768
2017-07-10,0.8782
2017-07-07,0.8763
2017-07-06,0.8783
2017-07-05,0.8827
2017-07-04,0.8808
2017-07-03,0.8796
2017-06-30,0.8763
2017-06-29,0.8762
2017-06-28,0.8791
2017-06-27,0.8867
2017-06-26,0.8939
2017-06-23,0.895
2017-06-22,0.8953
2017-06-21,0.8971
2017-06-20,0.8964
2017-06-19,0.8929
2017-06-16,0.8955
2017-06-15,0.8956
2017-06-14,0.8926
2017-06-13,0.8915
2017-06-12,0.8912
2017-06-09,0.8948
2017-06-08,0.8906
2017-06-07,0.8915
2017-06-06,0.8883
2017-06-05,0.889
2017-06-02,0.8915
2017-06-01,0.8913
2017-05-31,0.8912
2017-05-30,0.895
2017-05-29,0.8938
2017-05-26,0.8932
2017-05-25,0.8917
2017-05-24,0.8934
2017-05-23,0.8917
2017-05-22,0.8894
2017-05-19,0.8945
2017-05-18,0.8986
2017-05-17,0.8995
2017-05-16,0.9042
2017-05-15,0.9114
2017-05-12,0.9195
2017-05-11,0.9208
2017-05-10,0.9189
2017-05-09,0.9184
2017-05-08,0.9142
2017-05-05,0.9123
2017-05-04,0.9152
2017-05-03,0.9158
2017-05-02,0.9162
2017-04-28,0.9149
2017-04-27,0.919
2017-04-26,0.918
2017-04-25,0.9182
2017-04-24,0.9218
2017-04-21,0.9348
2017-04-20,0.9307
2017-04-19,0.9324
2017-04-18,0.9362
2017-04-13,0.9407
2017-04-12,0.943
2017-04-11,0.942
2017-04-10,0.9454
2017-04-07,0.9407
2017-04-06,0.9376
2017-04-05,0.9365
2017-04-04,0.9389
2017-04-03,0.938
2017-03-31,0.9354
2017-03-30,0.9314
2017-03-29,0.9304
2017-03-28,0.9209
2017-03-27,0.9184
2017-03-24,0.9255
2017-03-23,0.9271
2017-03-22,0.9253
2017-03-21,0.9258
2017-03-20,0.9301
2017-03-17,0.9314
2017-03-16,0.9323
2017-03-15,0.9414
2017-03-14,0.9406
2017-03-13,0.9378
2017-03-10,0.9429
2017-03-09,0.9478
2017-03-08,0.9473
2017-03-07,0.9455
2017-03-06,0.9441
2017-03-03,0.9465
2017-03-02,0.9511
2017-03-01,0.9494
2017-02-28,0.9437
2017-02-27,0.9446
2017-02-24,0.9426
2017-02-23,0.9458
2017-02-22,0.9512
2017-02-21,0.949
2017-02-20,0.942
2017-02-17,0.939
2017-02-16,0.9388
2017-02-15,0.9474
2017-02-14,0.9414
2017-02-13,0.9408
2017-02-10,0.9408
2017-02-09,0.9353
2017-02-08,0.9376
2017-02-07,0.9368
2017-02-06,0.9335
2017-02-03,0.931
2017-02-02,0.9252
2017-02-01,0.9268
2017-01-31,0.9298
2017-01-30,0.9407
2017-01-27,0.9362
2017-01-26,0.9346
2017-01-25,0.9308
2017-01-24,0.9304
2017-01-23,0.9333
2017-01-20,0.9406
2017-01-19,0.9374
2017-01-18,0.9377
2017-01-17,0.936
2017-01-16,0.9439
2017-01-13,0.938
2017-01-12,0.9364
2017-01-11,0.9521
2017-01-10,0.9463
2017-01-09,0.9509
2017-01-06,0.9444
2017-01-05,0.9523
2017-01-04,0.9581
2017-01-03,0.9629
2017-01-02,0.9556
2016-12-30,0.9487
2016-12-29,0.9567
2016-12-28,0.9614
2016-12-27,0.9574
2016-12-23,0.9573
2016-12-22,0.9575
2016-12-21,0.9596
2016-12-20,0.9649
2016-12-19,0.9595
2016-12-16,0.9579
2016-12-15,0.9598
2016-12-14,0.9395
2016-12-13,0.9425
2016-12-12,0.9438
2016-12-09,0.9471
2016-12-08,0.9292
2016-12-07,0.932
2016-12-06,0.9316
2016-12-05,0.9344
2016-12-02,0.9397
2016-12-01,0.941
2016-11-30,0.9403
2016-11-29,0.9455
2016-11-28,0.9445
2016-11-25,0.9441
2016-11-24,0.948
2016-11-23,0.9432
2016-11-22,0.9419
2016-11-21,0.9406
2016-11-18,0.9408
2016-11-17,0.9331
2016-11-16,0.9344
2016-11-15,0.9289
2016-11-14,0.9279
2016-11-11,0.9171
2016-11-10,0.9179
2016-11-09,0.9073
2016-11-08,0.906
2016-11-07,0.904
2016-11-04,0.9015
2016-11-03,0.9038
2016-11-02,0.9013
2016-11-01,0.907
2016-10-31,0.9136
2016-10-28,0.9156
2016-10-27,0.9152
2016-10-26,0.9153
